Anio;Mes;Dia;Hora;Monitorizar;Redirigir;Interno;Externo;Externo;Cableada;Wifi
2014;12;13;17;384;268;8663;65338;65338;5600;3715
2014;12;13;18;384;310;8257;65227;65227;5380;3571
2014;12;13;19;384;255;6896;55843;55843;5078;2457
2014;12;13;20;384;213;5261;48429;48429;4435;1423
2014;12;13;21;384;183;4950;38256;38256;4416;1101
2014;12;13;22;384;166;4497;33228;33228;4203;844
2014;12;13;23;384;127;4487;33371;33371;4235;763
2014;12;14;00;384;84;3988;21054;21054;4025;431
2014;12;14;01;384;45;3596;12037;12037;3874;151
2014;12;14;02;384;14;3591;5256;5256;3828;161
2014;12;14;03;384;16;3629;3229;3229;3825;204
2014;12;14;04;384;8;3588;2779;2779;3968;12
2014;12;14;05;384;4;3550;1387;1387;3933;5
2014;12;14;06;384;7;3472;1510;1510;3822;41
2014;12;14;07;384;10;3560;2386;2386;3826;128
2014;12;14;08;384;35;3645;7938;7938;3874;190
2014;12;14;09;384;112;5489;24825;24825;4470;1515
2014;12;14;10;384;219;6803;44334;44334;4522;2884
2014;12;14;11;384;400;7956;78050;78050;5190;3550
2014;12;14;12;384;425;9446;85832;85832;4513;5742
2014;12;14;13;384;355;6517;73055;73055;4952;2304
2014;12;14;14;384;247;5712;53635;53635;4601;1742
2014;12;14;15;384;326;8771;65274;65274;5462;4019
2014;12;14;16;384;348;9642;78369;78369;5827;4547
2014;12;14;17;384;442;11161;90539;90539;5351;6636
2014;12;14;18;384;488;12127;100874;100874;6098;6901
2014;12;14;19;384;481;10716;101560;101560;5070;6511
2014;12;14;20;384;427;8583;93252;93252;4921;4473
2014;12;14;21;384;403;7568;83124;83124;4940;3415
2014;12;14;22;384;344;7238;80355;80355;4708;3258
2014;12;14;23;384;298;5944;66615;66615;4512;2114
2014;12;15;00;384;149;5023;36199;36199;4124;1432
2014;12;15;01;384;82;4308;17419;17419;4062;712
2014;12;15;02;384;33;3815;7999;7999;4085;147
2014;12;15;03;384;14;3597;4266;4266;3839;156
2014;12;15;04;384;14;3513;3386;3386;3835;76
2014;12;15;05;383;9;3522;3216;3216;3825;89
2014;12;15;06;384;28;3673;6895;6895;3886;199
2014;12;15;07;384;73;6057;15109;15109;4615;1899
2014;12;15;08;384;289;38378;29304;29304;16807;22244
2014;12;15;09;384;464;68706;50232;50232;31971;37583
2014;12;15;10;384;643;93606;71862;71862;52698;41935
2014;12;15;11;384;728;90172;82966;82966;44168;47116
2014;12;15;12;383;701;92011;82954;82954;51882;41213
2014;12;15;13;384;539;56739;77466;77466;35415;22247
2014;12;15;14;384;494;41976;75397;75397;26856;15998
2014;12;15;15;384;666;72782;97238;97238;34999;38833
2014;12;15;16;384;655;63672;92275;92275;29210;35501
2014;12;15;17;384;657;59721;103576;103576;30978;29784
2014;12;15;18;384;677;50958;107997;107997;27513;24506
2014;12;15;19;384;618;27549;99322;99322;13252;15299
2014;12;15;20;384;496;15624;88818;88818;8034;8470
2014;12;15;21;384;476;8465;84813;84813;5314;4011
2014;12;15;22;384;424;7844;81051;81051;5069;3583
2014;12;15;23;384;325;6308;60445;60445;4497;2520
2014;12;16;00;384;148;5489;35562;35562;4141;1880
2014;12;16;01;384;66;4153;15159;15159;3881;722
2014;12;16;02;384;27;4075;8306;8306;3837;649
2014;12;16;03;384;13;3702;4811;4811;3846;253
2014;12;16;04;384;13;3490;3065;3065;3835;52
2014;12;16;05;384;10;3445;3062;3062;3828;11
2014;12;16;06;383;16;3485;6685;6685;3833;51
2014;12;16;07;384;62;5377;13591;13591;4674;1149
2014;12;16;08;384;258;38090;24345;24345;18964;19768
2014;12;16;09;384;527;67165;45249;45249;30483;37593
2014;12;16;10;384;552;75470;67504;67504;37095;39311
2014;12;16;11;384;666;94342;74666;74666;60780;34612
2014;12;16;12;384;550;82149;73110;73110;53610;29473
2014;12;16;13;384;556;51724;72049;72049;32786;19878
2014;12;16;14;384;458;42831;69129;69129;26001;17672
2014;12;16;15;384;557;57773;72130;72130;31957;26757
2014;12;16;16;384;616;54816;80251;80251;26034;29782
2014;12;16;17;384;572;61310;86654;86654;27970;34296
2014;12;16;18;384;632;65833;101396;101396;23561;43288
2014;12;16;19;384;552;30459;95047;95047;15040;16355
2014;12;16;20;384;390;13006;83350;83350;7516;6264
2014;12;16;21;384;386;7725;78881;78881;5554;2941
2014;12;16;22;380;317;8110;80644;80644;4738;4069
2014;12;16;23;384;301;6072;62139;62139;4664;2093
2014;12;17;00;383;171;5171;35932;35932;4168;1557
2014;12;17;01;384;76;4522;17535;17535;3891;1091
2014;12;17;02;383;27;4167;9157;9157;3924;653
2014;12;17;03;384;14;3896;4747;4747;3831;463
2014;12;17;04;384;12;3621;2803;2803;3834;183
2014;12;17;05;384;14;3478;3960;3960;3833;43
2014;12;17;06;384;8;3681;4824;4824;3827;246
2014;12;17;07;384;52;5791;11529;11529;4421;1806
2014;12;17;08;384;245;48252;29631;29631;23105;25776
2014;12;17;09;384;523;88887;57694;57694;45431;44363
2014;12;17;10;384;544;87996;73601;73601;49687;39237
2014;12;17;11;384;615;90968;82026;82026;46257;45710
2014;12;17;12;384;547;73351;79302;79302;42331;31951
2014;12;17;13;384;570;52819;77807;77807;33021;20752
2014;12;17;14;384;450;39861;75512;75512;23206;17489
2014;12;17;15;384;529;58806;84929;84929;29117;30602
2014;12;17;16;381;519;55706;95091;95091;30061;26545
2014;12;17;17;384;620;51668;99228;99228;24632;28040
2014;12;17;18;384;600;40563;92809;92809;19250;22297
2014;12;17;19;384;503;35247;91034;91034;20706;15428
2014;12;17;20;384;456;14009;88680;88680;8258;6591
2014;12;17;21;384;356;8519;87641;87641;5468;3791
2014;12;17;22;384;346;8431;83127;83127;5160;4001
2014;12;17;23;384;292;5999;67257;67257;4734;1941
2014;12;18;00;384;172;5143;44353;44353;4375;1324
2014;12;18;01;384;65;4564;18326;18326;3983;1030
2014;12;18;02;384;26;3906;9154;9154;3843;473
2014;12;18;03;384;22;3545;4999;4999;3836;115
2014;12;18;04;384;16;3483;4790;4790;3852;31
2014;12;18;05;384;19;3524;4389;4389;3926;1
2014;12;18;06;384;29;3805;7290;7290;4042;176
2014;12;18;07;384;77;6275;14847;14847;4726;2010
2014;12;18;08;384;237;35470;31004;31004;19319;16772
2014;12;18;09;384;391;64474;47962;47962;36123;29126
2014;12;18;10;384;510;62767;67321;67321;34821;28840
2014;12;18;11;384;601;74577;82860;82860;40382;35180
2014;12;18;12;383;558;73713;74044;74044;44828;29826
2014;12;18;13;384;515;50233;72551;72551;32631;18501
2014;12;18;14;384;383;35310;63270;63270;23435;12642
2014;12;18;15;384;484;44797;72747;72747;25827;19838
2014;12;18;16;384;477;42075;80242;80242;20435;22501
2014;12;18;17;384;570;46080;104557;104557;24006;23028
2014;12;18;18;384;544;50485;118580;118580;23224;28189
2014;12;18;19;384;429;27382;77837;77837;16768;11427
2014;12;18;20;384;349;10768;66267;66267;7918;3583
2014;12;18;21;384;308;7009;64687;64687;5342;2359
2014;12;18;22;384;249;5525;62416;62416;4426;1732
2014;12;18;23;384;236;5512;49394;49394;4426;1706
2014;12;19;00;383;136;5113;30808;30808;4153;1479
2014;12;19;01;384;96;3937;19055;19055;3910;507
2014;12;19;02;384;25;3506;6397;6397;3839;76
2014;12;19;03;384;13;3619;4486;4486;3924;92
2014;12;19;04;384;11;3448;3602;3602;3834;9
2014;12;19;05;384;9;3517;2367;2367;3826;84
2014;12;19;06;384;19;3670;4817;4817;3827;246
2014;12;19;07;384;48;6369;13359;13359;5650;1151
2014;12;19;08;384;196;33244;26645;26645;17904;15920
2014;12;19;09;384;418;44771;49408;49408;26278;19295
2014;12;19;10;384;427;49777;69317;69317;31619;18969
2014;12;19;11;384;498;57632;84324;84324;35874;22640
2014;12;19;12;384;679;54700;88773;88773;36355;19408
2014;12;19;13;384;398;39576;87861;87861;27780;12578
2014;12;19;14;384;398;26808;76988;76988;18127;9463
2014;12;19;15;384;433;41178;84389;84389;20436;21559
2014;12;19;16;384;430;57946;97257;97257;24934;33826
2014;12;19;17;384;429;48561;96018;96018;19657;29717
2014;12;19;18;384;358;20243;69925;69925;12292;8693
2014;12;19;19;384;292;10841;71772;71772;7410;4107
2014;12;19;20;384;303;7882;68140;68140;6067;2502
2014;12;19;21;384;249;5649;60323;60323;4804;1478
2014;12;19;22;384;196;4673;49642;49642;4495;758
2014;12;19;23;384;173;4565;46373;46373;4637;485
2014;12;20;00;384;106;4219;24251;24251;4152;557
2014;12;20;01;384;46;4061;14041;14041;3988;503
2014;12;20;02;384;38;4323;7967;7967;4426;319
2014;12;20;03;384;12;3708;3363;3363;3931;173
2014;12;20;04;384;13;3478;2673;2673;3848;27
2014;12;20;05;384;7;3433;2024;2024;3824;0
2014;12;20;06;384;6;3531;2003;2003;3820;101
2014;12;20;07;384;14;3506;4914;4914;3885;19
2014;12;20;08;384;67;3766;15165;15165;4075;142
2014;12;20;09;384;81;4575;25433;25433;4183;857
2014;12;20;10;384;266;5517;55432;55432;5235;932
2014;12;20;11;384;294;5373;67404;67404;4911;1140
2014;12;20;12;384;313;5251;69156;69156;4849;1099
2014;12;20;13;384;278;4919;59968;59968;4720;861
2014;12;20;14;384;226;4192;52489;52489;4486;316
2014;12;20;15;384;231;5303;49183;49183;4627;1291
2014;12;20;16;384;218;5553;48986;48986;4819;1336
2014;12;20;17;384;232;5629;54434;54434;4607;1638
2014;12;20;18;384;268;4469;52740;52740;4479;642
2014;12;20;19;384;238;4973;48059;48059;4804;791
2014;12;20;20;384;187;4499;39023;39023;4223;847
2014;12;20;21;384;158;4177;34024;34024;4191;528
2014;12;20;22;384;132;3987;33113;33113;4079;424
2014;12;20;23;384;156;4143;31209;31209;4133;550
2014;12;21;00;384;78;3883;19612;19612;4015;330
2014;12;21;01;384;45;3578;11338;11338;3856;151
2014;12;21;02;383;24;3543;5144;5144;3837;113
2014;12;21;03;384;18;3706;3769;3769;3949;159
2014;12;21;04;384;8;3469;2491;2491;3836;25
2014;12;21;05;384;7;3432;1486;1486;3823;0
2014;12;21;06;384;1;3430;992;992;3815;0
2014;12;21;07;384;14;3428;2239;2239;3826;0
2014;12;21;08;384;25;3578;8661;8661;3877;110
2014;12;21;09;384;85;4031;20949;20949;4110;390
2014;12;21;10;384;180;4968;39863;39863;4425;1107
2014;12;21;11;384;265;4890;58835;58835;4489;1050
2014;12;21;12;384;307;5098;62066;62066;4710;1079
2014;12;21;13;384;313;5345;57626;57626;4649;1393
2014;12;21;14;384;209;4433;49575;49575;4181;845
2014;12;21;15;384;266;6075;52050;52050;4697;2028
2014;12;21;16;384;261;6107;59685;59685;4709;2043
2014;12;21;17;384;309;5660;65872;65872;4465;1888
2014;12;21;18;384;346;6187;76867;76867;4937;1980
2014;12;21;19;384;275;6140;76447;76447;4847;1952
2014;12;21;20;384;336;4692;73296;73296;4423;989
2014;12;21;21;384;308;4435;65689;65689;4424;703
2014;12;21;22;381;217;4097;63271;63271;4192;503
2014;12;21;23;384;227;4766;53560;53560;4210;1167
2014;12;22;00;384;126;3937;28509;28509;4067;380
2014;12;22;01;384;57;3785;15976;15976;3875;351
2014;12;22;02;384;44;3624;8416;8416;3859;193
2014;12;22;03;384;9;3657;4741;4741;3823;227
2014;12;22;04;384;4;3502;2331;2331;3827;63
2014;12;22;05;384;12;3615;1857;1857;3885;126
2014;12;22;06;384;11;3553;3319;3319;3854;94
2014;12;22;07;384;56;4395;10291;10291;4406;429
2014;12;22;08;384;152;14238;24768;24768;9810;4964
2014;12;22;09;384;334;29283;62047;62047;17746;12255
2014;12;22;10;384;494;38716;97178;97178;24547;15047
2014;12;22;11;384;608;37125;106895;106895;25230;12887
2014;12;22;12;384;653;32166;110407;110407;23806;9397
2014;12;22;13;384;567;22129;107384;107384;16786;6294
2014;12;22;14;384;544;12513;96181;96181;9449;3992
2014;12;22;15;384;529;12834;98027;98027;7805;5942
2014;12;22;16;384;484;17020;90404;90404;10833;7055
2014;12;22;17;384;514;16976;98548;98548;11380;6494
2014;12;22;18;384;434;14186;90037;90037;10773;4231
2014;12;22;19;384;423;11880;89534;89534;8830;3857
2014;12;22;20;384;357;6932;77715;77715;5954;1719
2014;12;22;21;384;318;4161;66010;66010;4384;479
2014;12;22;22;384;273;4879;56959;56959;4573;963
2014;12;22;23;384;197;3687;48306;48306;4175;93
2014;12;23;00;384;128;3896;26671;26671;4058;350
2014;12;23;01;384;26;3659;11772;11772;3898;171
2014;12;23;02;384;38;3631;7484;7484;3866;187
2014;12;23;03;384;12;3766;5153;5153;3862;300
2014;12;23;04;384;7;3544;3951;3951;3888;47
2014;12;23;05;384;3;3434;2789;2789;3821;0
2014;12;23;06;384;8;3454;4001;4001;3822;24
2014;12;23;07;384;30;3543;7505;7505;3845;112
2014;12;23;08;384;101;5737;19371;19371;5127;1095
2014;12;23;09;384;263;12108;58172;58172;9319;3436
2014;12;23;10;384;433;17566;79156;79156;13349;5034
2014;12;23;11;384;422;16678;83153;83153;10922;6562
2014;12;23;12;384;426;15534;70219;70219;11483;4861
2014;12;23;13;384;347;9497;69025;69025;7912;2316
2014;12;23;14;384;232;5536;57154;57154;5473;679
2014;12;23;15;384;261;6459;52667;52667;5292;1812
2014;12;23;16;384;455;7757;56254;56254;5570;3026
2014;12;23;17;384;281;6444;61301;61301;4966;2143
2014;12;23;18;384;261;5396;57574;57574;4922;1119
2014;12;23;19;384;213;5047;45836;45836;4742;902
2014;12;23;20;384;226;4243;42863;42863;4297;556
2014;12;23;21;384;217;4282;40969;40969;4409;474
2014;12;23;22;384;194;3842;37278;37278;4228;192
2014;12;23;23;384;125;4042;28381;28381;4162;389
2014;12;24;00;384;78;3645;18949;18949;4024;83
2014;12;24;01;384;37;3432;9690;9690;3853;0
2014;12;24;02;384;27;3546;5539;5539;3855;102
2014;12;24;03;384;11;3454;2377;2377;3827;22
2014;12;24;04;384;1;3438;2082;2082;3823;0
2014;12;24;05;384;7;3434;1906;1906;3825;0
2014;12;24;06;384;9;3430;1439;1439;3823;0
2014;12;24;07;384;14;3451;3523;3523;3826;23
2014;12;24;08;384;66;3816;13255;13255;3967;299
2014;12;24;09;384;106;4585;28383;28383;4419;656
2014;12;24;10;384;203;4754;41017;41017;4491;850
2014;12;24;11;384;285;5802;48235;48235;4939;1532
2014;12;24;12;384;238;4786;49633;49633;4343;1065
2014;12;24;13;384;201;4080;38506;38506;4212;453
2014;12;24;14;384;125;4036;29475;29475;4385;160
2014;12;24;15;384;153;3884;31065;31065;4213;208
2014;12;24;16;384;146;4111;31218;31218;4495;146
2014;12;24;17;384;153;3955;30795;30795;4240;252
2014;12;24;18;384;127;3599;26120;26120;4108;2
2014;12;24;19;384;74;3614;18997;18997;4052;20
2014;12;24;20;384;76;3564;11507;11507;4024;0
2014;12;24;21;384;23;3593;6322;6322;4000;0
2014;12;24;22;384;17;3556;6189;6189;3957;0
2014;12;24;23;384;35;3601;7376;7376;4020;0
2014;12;25;00;384;20;3556;4430;4430;3960;0
2014;12;25;01;384;13;3458;5481;5481;3828;27
2014;12;25;02;384;13;3430;3552;3552;3827;0
2014;12;25;03;384;5;3438;1668;1668;3818;9
2014;12;25;04;384;5;3438;693;693;3827;0
2014;12;25;05;384;5;3433;1166;1166;3822;0
2014;12;25;06;384;3;3431;810;810;3818;0
2014;12;25;07;384;7;3431;1479;1479;3822;0
2014;12;25;08;384;8;3468;1826;1826;3860;0
2014;12;25;09;384;39;3600;6771;6771;4015;8
2014;12;25;10;384;49;3828;14103;14103;3994;267
2014;12;25;11;384;86;3623;19266;19266;4064;29
2014;12;25;12;384;88;3622;24298;24298;4046;48
2014;12;25;13;384;148;3694;22508;22508;4126;100
2014;12;25;14;384;71;3697;14987;14987;4043;109
2014;12;25;15;384;75;3916;19488;19488;4076;299
2014;12;25;16;384;96;3741;21823;21823;4065;156
2014;12;25;17;384;110;3992;27291;27291;4159;327
2014;12;25;18;384;143;3895;34913;34913;4292;130
2014;12;25;19;384;164;3756;33499;33499;4265;39
2014;12;25;20;384;129;3777;29010;29010;4078;212
2014;12;25;21;384;122;3743;29873;29873;4145;104
2014;12;25;22;384;78;3615;22406;22406;4037;40
2014;12;25;23;384;91;3785;19945;19945;4113;147
2014;12;26;00;384;64;3720;13662;13662;4012;156
2014;12;26;01;384;28;3438;9350;9350;3844;6
2014;12;26;02;384;14;3545;3784;3784;3871;72
2014;12;26;03;384;4;3429;1781;1781;3817;0
2014;12;26;04;384;2;3440;1524;1524;3826;0
2014;12;26;05;384;1;3433;1242;1242;3818;0
2014;12;26;06;384;11;3431;1545;1545;3826;0
2014;12;26;07;384;12;3459;3655;3655;3827;28
2014;12;26;08;384;54;4651;12214;12214;4420;669
2014;12;26;09;384;174;9662;35932;35932;6307;3913
2014;12;26;10;384;325;12092;60047;60047;8120;4681
2014;12;26;11;384;358;11828;72536;72536;7216;5354
2014;12;26;12;384;330;9577;69573;69573;6509;3782
2014;12;26;13;384;286;8744;57475;57475;7210;2204
2014;12;26;14;384;252;5499;46128;46128;5423;712
2014;12;26;15;384;240;5844;52436;52436;4679;1789
2014;12;26;16;384;281;8437;58797;58797;5349;3753
2014;12;26;17;384;284;7922;57232;57232;5667;2923
2014;12;26;18;384;222;6988;51267;51267;5262;2332
2014;12;26;19;384;213;5922;44200;44200;4867;1652
2014;12;26;20;384;190;4924;42172;42172;4576;922
2014;12;26;21;384;116;4280;31549;31549;4127;653
2014;12;26;22;384;148;3907;31901;31901;4119;320
2014;12;26;23;384;119;3755;25248;25248;4109;149
2014;12;27;00;384;67;3669;18812;18812;4004;116
2014;12;27;01;384;43;3621;11899;11899;4048;0
2014;12;27;02;383;11;3505;6584;6584;3847;52
2014;12;27;03;384;8;3551;3494;3494;3820;123
2014;12;27;04;384;16;3453;3108;3108;3839;14
2014;12;27;05;383;6;3467;2226;2226;3821;35
2014;12;27;06;383;9;3430;2716;2716;3822;0
2014;12;27;07;384;8;3513;3254;3254;3823;82
2014;12;27;08;384;72;4659;8241;8241;4468;647
2014;12;27;09;384;127;5891;21359;21359;4876;1526
2014;12;27;10;384;192;6600;38693;38693;4910;2266
2014;12;27;11;384;239;6744;57737;57737;4717;2650
2014;12;27;12;384;264;7616;56676;56676;5574;2690
2014;12;27;13;384;234;6319;51137;51137;5320;1617
2014;12;27;14;384;175;4521;36293;36293;4274;806
2014;12;27;15;384;183;6131;32105;32105;4670;2028
2014;12;27;16;384;195;6388;37825;37825;5266;1701
2014;12;27;17;384;197;7749;46356;46356;5577;2753
2014;12;27;18;384;182;6320;42014;42014;4938;1948
2014;12;27;19;384;144;5699;35161;35161;4646;1581
2014;12;27;20;384;128;4621;29754;29754;4428;705
2014;12;27;21;384;95;4014;24913;24913;4190;303
2014;12;27;22;384;111;3828;25614;25614;4120;203
2014;12;27;23;384;83;3848;20615;20615;4130;185
2014;12;28;00;384;46;3568;13479;13479;3984;14
2014;12;28;01;383;26;3440;6924;6924;3813;36
2014;12;28;02;384;16;3370;4470;4470;3768;2
2014;12;28;03;384;11;3428;3067;3067;3823;0
2014;12;28;04;384;3;3436;1846;1846;3823;0
2014;12;28;05;384;3;3435;1448;1448;3822;0
2014;12;28;06;384;12;3432;1214;1214;3825;3
2014;12;28;07;384;5;3515;1631;1631;3820;84
2014;12;28;08;384;19;3975;4612;4612;3869;509
2014;12;28;09;384;50;5089;13128;13128;4412;1111
2014;12;28;10;384;194;6673;35218;35218;4929;2322
2014;12;28;11;384;175;6333;46110;46110;4695;2197
2014;12;28;12;384;229;5620;47221;47221;4491;1742
2014;12;28;13;384;155;4372;40033;40033;4278;633
2014;12;28;14;384;137;4395;31610;31610;4370;546
2014;12;28;15;384;123;5421;29131;29131;4689;1239
2014;12;28;16;384;198;6011;41865;41865;5128;1465
2014;12;28;17;384;204;6503;44609;44609;4851;2240
2014;12;28;18;384;202;5555;44538;44538;4511;1630
2014;12;28;19;384;166;5209;37072;37072;4617;1142
2014;12;28;20;384;149;5200;36513;36513;4838;895
2014;12;28;21;384;145;4389;30207;30207;4361;557
2014;12;28;22;384;128;3952;31524;31524;4225;239
2014;12;28;23;384;78;4084;22681;22681;4161;385
2014;12;29;00;383;68;4159;16603;16603;4160;450
2014;12;29;01;384;30;3534;8688;8688;3849;99
2014;12;29;02;384;27;3485;4826;4826;3841;55
2014;12;29;03;384;6;3448;2803;2803;3822;16
2014;12;29;04;384;6;3439;1894;1894;3827;2
2014;12;29;05;384;3;3458;1788;1788;3845;0
2014;12;29;06;382;11;3455;1550;1550;3848;0
2014;12;29;07;384;12;3654;2969;2969;4001;49
2014;12;29;08;384;59;5121;11690;11690;4788;776
2014;12;29;09;384;148;12605;29215;29215;8659;4478
2014;12;29;10;384;271;13103;51289;51289;8694;5064
2014;12;29;11;384;299;15021;61212;61212;10450;5254
2014;12;29;12;384;333;10578;65219;65219;8295;3000
2014;12;29;13;384;279;8481;55309;55309;7112;2032
2014;12;29;14;384;199;5297;47700;47700;5054;826
2014;12;29;15;384;191;6163;46264;46264;5201;1537
2014;12;29;16;384;255;6648;54473;54473;4972;2315
2014;12;29;17;384;259;8514;53707;53707;6162;2995
2014;12;29;18;384;234;6427;50215;50215;4695;2350
2014;12;29;19;384;178;6194;43504;43504;4866;1890
2014;12;29;20;384;165;4943;33296;33296;4452;1040
2014;12;29;21;384;125;4162;33960;33960;4395;276
2014;12;29;22;384;109;3989;24709;24709;4105;377
2014;12;29;23;384;101;4089;28180;28180;4199;375
2014;12;30;00;384;57;3754;17837;17837;4025;170
2014;12;30;01;384;36;3602;8117;8117;3897;125
2014;12;30;02;384;17;3424;3751;3751;3825;0
2014;12;30;03;384;6;3476;2648;2648;3866;0
2014;12;30;04;384;2;3440;1800;1800;3826;0
2014;12;30;05;384;5;3432;1322;1322;3821;0
2014;12;30;06;384;5;3431;1768;1768;3820;0
2014;12;30;07;384;16;3585;4233;4233;3830;155
2014;12;30;08;384;46;4551;10289;10289;4057;924
2014;12;30;09;384;150;6946;27036;27036;5184;2296
2014;12;30;10;384;210;6557;45822;45822;4696;2455
2014;12;30;11;384;223;6842;52295;52295;4593;2856
2014;12;30;12;384;228;5901;51240;51240;4798;1715
2014;12;30;13;384;252;5678;48895;48895;4669;1645
2014;12;30;14;384;154;4581;37547;37547;4195;924
2014;12;30;15;384;179;5305;38888;38888;4759;1109
2014;12;30;16;384;201;6616;41710;41710;5111;2090
2014;12;30;17;384;211;5728;44815;44815;4389;1934
2014;12;30;18;384;215;5989;45051;45051;4672;1916
2014;12;30;19;384;163;5045;40113;40113;4604;988
2014;12;30;20;384;155;4738;32665;32665;4223;1054
2014;12;30;21;384;107;4126;26449;26449;4290;327
2014;12;30;22;384;79;4216;21365;21365;4233;446
2014;12;30;23;384;73;3903;20782;20782;4116;244
2014;12;31;00;384;73;3771;15626;15626;4014;214
2014;12;31;01;384;40;3599;8940;8940;3899;124
2014;12;31;02;384;18;3439;4551;4551;3833;8
2014;12;31;03;384;5;3705;3569;3569;3819;275
2014;12;31;04;384;10;3438;3493;3493;3830;2
2014;12;31;05;384;5;3475;2727;2727;3823;41
2014;12;31;06;224;0;1885;1251;1251;2109;0
